;prot_id;template_code;date_of_lesson;org_id;teacher_id;observer_id;curator_id;class;satisfaction;wish_to_change;pupils_all;pupils_strong;pupils_middle;pupils_weak;interactions_all;interactions_strong;interactions_middle;interactions_weak;attention_all;attention_strong;attention_middle;attention_weak;teacher_comments;group;level;days;period;day_of_period;interval;scope;pupils_m;pupils_d;attention_m;attention_d;interactions_m;interactions_d;vector_interact;vector_intention;vector_attention
2666;2185;П6.1;19.10.2022;76;502;501;500;;;;7.0;;;;;;;;7.0;;;;Уроком удовлетварина частично.  Чтобы достичь результата необходимо использовать этот алгоритм на каждом уроке, тогда можно достичь большего количества полных ответов.;Правила речи;1;278;2;44;28.0;1.0;;;;;;;;;
2667;2186;П6.1;19.10.2022;76;501;502;500;;;;7.0;;;;;;;;7.0;;;;Уроком удовленворена не полностью, потому что не у всех ребят получалось дать полный ответ по алгоритму .  Изменять ничего не нужно, а нужно отрабатывать навык алгоритма  ответа: повтор вопроса учителя, местоимения, полный ответ.;Правила речи;1;278;2;44;28.0;1.0;;;;;;;;;
2668;2311;П6.1;20.10.2022;74;490;489;488;8.0;4.0;1.0;13.0;;;;9.0;;;;9.0;;;;Педагогом был разработан урок закрепления ранее изученного. Вся работа была представлена в виде викторины, вопросы-путаницы, логическое мышление и поиск информации. Из присутствующих ребят, наиболее активны были сильные дети и средние, так как были сформированы команды и весь азарт был направлен на постановку правильного ответа быстро и корректно.;Правила речи;1;279;2;45;9.0;0.6923076923076923;;;;;;;;;
2669;2503;П6.1;20.10.2022;92;585;586;584;7.0;4.0;2.0;8.0;;;;14.0;;;;8.0;;;;"Удовлетворена, отработать навыки ""правила речи"".";Правила речи;1;279;2;45;29.0;1.0;;;;;;;;;
2670;3068;П6.1;20.10.2022;74;490;489;488;8.0;4.0;1.0;13.0;;;;9.0;;;;9.0;;;;Педагогом был разработан урок закрепления ранее изученного. Вся работа была представлена в виде викторины, вопросы-путаницы, логическое мышление и поиск информации. Из присутствующих ребят, наиболее активны были сильные дети и средние, так как были сформированы команды и весь азарт был направлен на постановку правильного ответа быстро и корректно.;Правила речи;1;279;2;45;0.0;0.6923076923076923;;;;;;;;;
2671;2317;П6.1;20.10.2022;128;741;736;734;;4.0;1.0;7.0;;;;15.0;;;;7.0;;;;Добиваться того, чтобы учащиеся соблюдали установленные правила для ответа;Правила речи;1;279;2;45;7.0;1.0;;;;;;;;;
2672;2221;П6.1;21.10.2022;124;914;915;913;7.0;3.0;3.0;6.0;;;;36.0;;;;6.0;;;;Один ученик при ответе на вопрос просто молчал  (1 раз), т.е. не преодолел барьер (обучающийся с ОВЗ). Цель:  Улучшить качество полных ответов, сократить количество ответов с частично выполненным правилом. Как достичь:  Чаще обращаться к схеме (если ребенок отвечает у доски, можно попросить указать на ту часть полного ответа, которую сформулировал)  один ученик может редактировать ответ другого, затем снова повторит первый  провести урок в игровой формепо более легкой теме, чтобы детям был понятен принцип выстраивания полного ответа.;Правила речи;1;280;2;46;14.0;1.0;;;;;;;;;
2673;2228;П6.1;21.10.2022;124;915;914;913;7.0;4.0;1.0;8.0;;;;25.0;;;;8.0;;;;Уроком удовлетворена;Правила речи;1;280;2;46;14.0;1.0;;;;;;;;;
2674;2274;П6.1;24.10.2022;113;826;829;828;4.0;4.0;2.0;5.0;;;;29.0;;;;5.0;;;;Да, мне удалось реализовать намеченный план урока, решить поставленные задачи и сделать выводы. Я считаю, что урок цели достиг.;Правила речи;1;283;2;49;28.0;1.0;;;;;;;;;
2675;2275;П6.1;24.10.2022;113;829;826;828;6.0;4.0;1.0;7.0;;;;24.0;;;;7.0;;;;Нужно добиться от учащихся полного ответа. Уроком полностью удовлетворен. Цель урока достигнута.;Правила речи;1;283;2;49;28.0;1.0;;;;;;;;;
2676;2418;П6.1;24.10.2022;84;566;565;564;3.0;2.0;4.0;7.0;;;;20.0;;;;7.0;;;;Не совсем удовлетворена.Не у всех учащихся получилось дать полный ответ.Будем отрабатывать навык в дальнейшем на уроках.;Правила речи;1;283;2;49;26.0;1.0;;;;;;;;;
2677;2369;П6.1;25.10.2022;130;765;766;764;7.0;3.0;2.0;3.0;;;;7.0;;;;3.0;;;;Урок прошел в обычном режиме. Дети отвечали, молодцы. Пока я не знаю, что бы хотела изменить.;Правила речи;1;284;2;50;28.0;1.0;;;;;;;;;
2678;2522;П6.1;25.10.2022;95;606;607;605;7.0;3.0;3.0;3.0;;;;14.0;;;;3.0;;;;Нужно контролировать детей при ответе. Ответ может быть правильный, но сформулирован не точно или свосем кратко. Поэтому приходится помогать из-за чего тратится время. Я бы определила для себя попробовать дополнительные приемы для четкого ответа учеников.;Правила речи;1;284;2;50;3.0;1.0;;;;;;;;;
2679;2524;П6.1;25.10.2022;95;607;606;605;6.0;3.0;3.0;4.0;;;;25.0;;;;4.0;;;;На данном уроке использовала различные методические приемы и методы для организации работы учащихся. В ходе урока были проведены фронтальный опрос, беседа, комментированное выполнение заданий. ;Правила речи;1;284;2;50;7.0;1.0;;;;;;;;;
2680;2906;П6.1;07.11.2022;129;752;753;757;;4.0;;6.0;;;;13.0;;;;6.0;;;;Менять ничего не надо. Учащиеся достаточно быстро ориентируются с предложенной схемой для ответа. Цель: выработать навык отвечать полным ответом без помощи зрительной подсказки (схемы на доске).;Правила речи;1;297;2;63;21.0;1.0;;;;;;;;;
2681;2910;П6.1;07.11.2022;129;753;752;757;;4.0;;12.0;;;;14.0;;;;10.0;;;; Необходимо продолжить работу по формированию навыка давать развернутый ответ на поставленные вопросы.;Правила речи;1;297;2;63;21.0;0.8333333333333334;;;;;;;;;
2682;2720;П6.1;07.11.2022;117;774;772;769;8.0;4.0;2.0;10.0;;;;46.0;;;;10.0;;;;Удовлетворена, план урока построен, так что вс участики группы могут дать ответ.;Правила речи;1;297;2;63;18.0;1.0;;;;;;;;;
2683;2839;П6.1;09.11.2022;105;670;671;672;8.0;4.0;1.0;3.0;;;;13.0;;;;3.0;;;;;Правила речи;1;299;2;65;22.0;1.0;;;;;;;;;
2684;2842;П6.1;09.11.2022;105;671;670;672;3.0;4.0;1.0;9.0;;;;35.0;;;;9.0;;;;;Правила речи;1;299;2;65;22.0;1.0;;;;;;;;;
2685;2987;П6.1;10.11.2022;123;838;839;837;9.0;4.0;1.0;10.0;;;;68.0;;;;10.0;;;;Уроком удовлетворена. Поняла, что нужно себя контролировать.;Правила речи;1;300;2;66;24.0;1.0;;;;;;;;;
2686;3070;П6.1;10.11.2022;90;636;637;635;9.0;4.0;1.0;6.0;;;;28.0;;;;6.0;;;;Хотелось бы более чётко, чтобы учащиеся оперировали историческими терминами, приводили в своих ответах факты из исторических текстов или документов. Для этого нужно больше предоставлять им самостоятельности, продолжать организовывать работу в группах, менять состав групп, а также продолжать работать над читательской грамотностью.;Правила речи;1;300;2;66;21.0;1.0;;;;;;;;;
